X,Y,OBJECTID,LAYER_ID,ATR_NUMBER,ROUTE_NUMBER,ROUTE_DIR_ID,START_ACCUM,LOCTEXT,CNTY_NAME,LATITUDE,LONGITUDE,YEAR_EST,YEAR_DSC,CreationDate,Creator,EditDate,Editor,GlobalID,SENSOR1
-12535419.67,4657051.578,160,0,-721,15,0,130.15,"I-15 Sulpherdale, Sulpherdale",Beaver,38.547437,-112.6075908,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{18D48B03-5B95-429F-9EA1-21B77A3C6C50},NID
-12646884.47,4442083.994,161,0,-717,15,0,1.65,I-15 Arizona State Line,Washington,37.02135627,-113.6088961,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{FCA13429-DF59-4C76-BDBA-A62EA0FBC46A},NID
-12531114.25,4663881.042,162,0,-722,70,0,2.406,"I-70 Cove fort, Cove fort",Millard,38.59540245,-112.5689146,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{193E4407-DF23-40A7-82C2-AB44FA54D8ED},NID
-12644117.47,4448709.859,163,0,-718,15,0,5.306,"I-15 Brigham Rd., St. George",Washington,37.06886376,-113.5840398,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{DE8AA0AC-520D-4E41-9487-1BC2A7F54AE8},NID
-12632476.18,4460561.61,164,0,-719,15,0,14.01,"I-15 Washington Pkwy., Washington",Washington,37.1537667,-113.4794643,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{9E4E35CA-220C-42C3-B991-C7DAB0D85C94},NID
-12537400.7,4604296.269,165,0,-720,15,0,103.25,"I-15 South Beaver, Beaver",Beaver,38.17584208,-112.6253867,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{C0034CF7-B939-48B2-AECA-17C0762CACF8},NID
-12341688.05,4826379.875,166,56,-314,6,1332,226.966,"SR 6 2 miles W of SR 191, Helper MP 226.966",Carbon,39.7272091,-110.86727,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{461A4D91-642D-481C-AC31-CF492CB9FF17},NID
-12369866.99,4947490.955,167,56,-512,35,1346,10.532,"SR 35   0.7 mile E of Summit County Line,  Woodland  MP 10.532  FC 07",Wasatch,40.55886817,-111.1204058,2000,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{852B7688-87FC-44CE-BCDF-88EDF8834C78},Loop
-12248602.68,4905657.087,168,56,-425,40,310,111.561,"SR 40   3 miles W of SR 121,  Roosevelt  MP 111.561  FC 14",Duchesne,40.27274999,-110.03107,1956,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{7832566A-7809-43F4-89BD-FF24C75069B4},NID
-12172659.43,4572912.255,169,56,-420,191,350,77.531,"SR 191   6 miles N of SR 491,  Monticello  MP 77.531  FC 02",San Juan,37.95387719,-109.3488601,1960,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{EF915080-ACC6-4CFF-A32E-33024E01209B},NID
-12192583.37,4939779.795,170,56,-424,191,350,355.61,"SR 191   3.5 miles N of SR 40,  Vernal  MP 355.610  FC 06",Uintah,40.50622001,-109.52784,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{766B7BE4-EBEE-4855-AB3C-005BCCE7DDD1},NID
-12416767.43,4857168.875,171,56,-416,89,1384,306.479,SR 89   5.5 miles S of SR 6  MP 306.479,Utah,39.93959918,-111.5417196,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{1E32CAB7-10F5-43BF-AE41-964D54A3297E},Loop
-12323432.05,4632001.383,172,56,-414,95,1388,0.225,"SR 95   0.2 mile S of SR 24,  Hanksville  MP 0.225  FC 06",Wayne,38.37122767,-110.7032737,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{34407D65-0556-47F7-9954-29D215A58043},NID
-12499205.13,4601567.582,173,56,-504,89,1384,156.965,SR 89   1 mile S of Circleville  MP 156.965  FC 02,Piute,38.15657005,-112.28227,1990,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{6D4B9998-BA34-4354-AACD-F10EDAD9B215},NID
-12414583.72,4971327.278,175,,-678,80,,145.4,I-80 Kimball Junction,Summit,40.72134967,-111.522103,2019,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{E67DCFD2-90B8-470E-9C69-821B269979C1},NID
-12464819.74,5098025.181,176,,-679,91,,12.285,500 N Mantua via SR 91 - SR 23 (Center St) Wellsville,Box Elder,41.57834386,-111.9733809,2019,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{A7E5FAED-E389-4009-B4AB-43221D3A90A7},Proposed
-12603378.81,4457035.059,177,,-724,-59,,15.61,"SR-59 East of Hurricane, Hurricane",Washington,37.12851333,-113.2180782,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{183DE965-A008-4BFF-BFBE-72A636479DBB},Proposed
-12610389.79,4470783.475,178,,-725,17,,1.3,"740 N via State St - Center Ave, Toquerville",Washington,37.22691707,-113.2810589,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{ADBA99BA-05E4-4816-8508-F54048AEC43D},Proposed
-12516402.37,4528894.741,179,,-726,89,,115.46,"Fish Hatchery Rd via SR 89 - 200 S, Hatch",Garfield,37.64142814,-112.4367555,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{A456524E-D824-48EB-916B-A1DEBF23362C},Proposed
-12445497.39,4744623.473,180,,-727,89,,242.41,"Central Utah Corr Fac via SR 89 - 200 S Sterling, Gunnison",Sanpete,39.16005078,-111.7998053,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{8BBE36BE-C38F-4898-AF2F-F622CAECA4A9},Proposed
-12419626.5,4779653.528,181,,-728,89,,266,"700 N via SR 89 - SR 132, Ephraim",Sanpete,39.40362582,-111.5674031,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{7D14C45C-8024-4124-B8CF-545A32FD3A27},Proposed
-12189333.87,4653675.813,182,,-729,191,,121.08,"LaSal Loop Rd via SR 191 - Millcreek Dr, Moab",Grand,38.52371612,-109.4986491,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{F7B62373-FD45-47C8-87D4-E4521B7A59CE},Proposed
-12508181.27,4543976.843,183,,-730,12,,0.75,"SR 89 Jct via SR 12 - SR 63, Bryce Cyn",Garfield,37.74863408,-112.3629041,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{364270AC-4FCF-4915-90C2-2EC82FBCF40F},Proposed
-12371134.3,4732721.72,184,,-731,10,,25.95,"300 E Emery via SR 10 (Main St) - 100 S Millsite St Park, Ferron",Emery,39.07710146,-111.1317902,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{89C01A88-B3E8-4D97-AA4F-B7946DA9FA93},Proposed
-12479337.06,4755944.515,185,,-732,50,,131.4,"300 S via SR 50 - SR 260, Scipio",Millard,39.23886218,-112.1037922,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{8612FEE7-EFC6-4CCF-80BD-BB08EC8AC5AC},Proposed
