X,Y,OBJECTID,LAYER_ID,ATR_NUMBER,ROUTE_NUMBER,ROUTE_DIR_ID,START_ACCUM,LOCTEXT,CNTY_NAME,LATITUDE,LONGITUDE,YEAR_EST,YEAR_DSC,CreationDate,Creator,EditDate,Editor,GlobalID,SENSOR1
-12451205.4217,4924601.1119,152,0,-0673,0015,0,279.630,"I-15 N of SR 73 NB,  Lehi",Utah,40.4024663096713,-111.85108136025,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{77F8056A-C086-46D2-AD8A-5AAA56D7EF2C},NID
-12451200.0472,4924596.6331,153,0,-1673,0015,0,279.630,"I-15 N of SR 73 SB,  Lehi",Utah,40.4024356712488,-111.851033080295,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{7A618DD1-4F6A-4867-9A1F-F9FD14C64E62},NID
-12437311.7526,4910351.1438,154,0,-1640, ,0, , , ,40.3049150676975,-111.726272407199,0,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{DE4E390B-7326-4C15-8E71-DEA3F2B8790E},Under Construction
-12636830.2403,4457647.1664,155,0,-0723,0015,0,11.38,"I-15 NB @ 500 W., Washington",Washington,37.1328971924253,-113.518577476853,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{EC2C1296-B342-4277-8A4F-71CB3E5C9066},NID
-12454367.4192,4970907.9922,156,56,-2341,0080,321,123.54,I 80   EB 1 mile E of 300 E Overpass SLC Mp 123.540,Salt Lake,40.7184949998062,-111.879486067076,1967,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{521F8A46-FB54-49B7-8724-538170F5B308},NID
-12454445.02,4970838.0656,157,56,-3341,0080,321,123.54,I 80   WB 1 mile E of 300 E Overpass SLC Mp 123.540,Salt Lake,40.7180188996771,-111.880183166923,1967,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{0AA35BC4-75D5-4DF6-8FF4-C03509A1582A},NID
-12460170.1443,4918735.0009,158,0,-0644,2881,0,12.000,"FR-2285 Pony Express Pkwy W. of Redwood Rd., Eagle Mountain",Utah,40.3623256665926,-111.931612833544,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{A5A4E259-1376-49F2-AAB1-8BD5D0AD5E2B},NID
-12454504.6967,4927538.8052,159,0,-0666,0015,0,282.311,I-15 between SR-92 and 2100 North Lehi,Utah,40.4225593776159,-111.88071925184,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{49E4325F-7317-4D58-B807-A404E39F9CD4},Proposed
-12535419.671,4657051.5784,160,0,-0721,0015,0,130.150,"I-15 Sulpherdale, Sulpherdale",Beaver,38.547436999945,-112.607590833118,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{18D48B03-5B95-429F-9EA1-21B77A3C6C50},NID
-12646884.4654,4442083.9937,161,0,-0717,0015,0,1.650,I-15 Arizona State Line,Washington,37.0213562672796,-113.608896117626,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{FCA13429-DF59-4C76-BDBA-A62EA0FBC46A},NID
-12531114.2505,4663881.0421,162,0,-0722,0070,0,2.406,"I-70 Cove fort, Cove fort",Millard,38.595402454997,-112.568914582721,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{193E4407-DF23-40A7-82C2-AB44FA54D8ED},NID
-12644117.4674,4448709.8594,163,0,-0718,0015,0,5.306,"I-15 Brigham Rd., St. George",Washington,37.0688637627215,-113.58403975168,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{DE8AA0AC-520D-4E41-9487-1BC2A7F54AE8},NID
-12632476.1789,4460561.6098,164,0,-0719,0015,0,14.010,"I-15 Washington Pkwy., Washington",Washington,37.1537667000696,-113.479464277816,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{9E4E35CA-220C-42C3-B991-C7DAB0D85C94},NID
-12537400.7014,4604296.2686,165,0,-0720,0015,0,103.250,"I-15 South Beaver, Beaver",Beaver,38.1758420754984,-112.625386731808,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{C0034CF7-B939-48B2-AECA-17C0762CACF8},NID
-12341688.0466,4826379.8746,166,56,-0314,0006,1332,"226.966
","SR 6 2 miles W of SR 191, Helper MP 226.966",Carbon,39.7272091031551,-110.86727004096,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{461A4D91-642D-481C-AC31-CF492CB9FF17},NID
-12369866.9941,4947490.9551,167,56,-0512,0035,1346,010.532,"SR 35   0.7 mile E of Summit County Line,  Woodland  MP 10.532  FC 07",Wasatch,40.5588681664907,-111.120405833256,2000,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{852B7688-87FC-44CE-BCDF-88EDF8834C78},Loop
-12248602.682,4905657.0867,168,56,-0425,0040,310,111.561,"SR 40   3 miles W of SR 121,  Roosevelt  MP 111.561  FC 14",Duchesne,40.2727499882732,-110.03106998348,1956,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{7832566A-7809-43F4-89BD-FF24C75069B4},NID
-12172659.4287,4572912.2545,169,56,-0420,0191,350,077.531,"SR 191   6 miles N of SR 491,  Monticello  MP 77.531  FC 02",San Juan,37.9538771929902,-109.348860131828,1960,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{EF915080-ACC6-4CFF-A32E-33024E01209B},NID
-12192583.3713,4939779.7945,170,56,-0424,0191,350,355.610,"SR 191   3.5 miles N of SR 40,  Vernal  MP 355.610  FC 06",Uintah,40.5062200050904,-109.527839953403,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{766B7BE4-EBEE-4855-AB3C-005BCCE7DDD1},NID
-12416767.4329,4857168.8751,171,56,-0416,0089,1384,306.479,SR 89   5.5 miles S of SR 6  MP 306.479,Utah,39.9395991799183,-111.541719643316,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{1E32CAB7-10F5-43BF-AE41-964D54A3297E},Loop
-12323432.0537,4632001.383,172,56,-0414,0095,1388,000.225,"SR 95   0.2 mile S of SR 24,  Hanksville  MP 0.225  FC 06",Wayne,38.3712276663388,-110.703273666471,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{34407D65-0556-47F7-9954-29D215A58043},NID
-12499205.127,4601567.5815,173,56,-0504,0089,1384,156.965,SR 89   1 mile S of Circleville  MP 156.965  FC 02,Piute,38.15657004623,-112.282270049292,1990,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{6D4B9998-BA34-4354-AACD-F10EDAD9B215},NID
-12429696.2325,4974557.3193,174,,-0677,0080,,MP. 1363930,I-80 Lambs Canyon,Salt Lake,40.7433369719222,-111.65786102635,2019,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{D2906C30-0D87-40D4-BBDC-7D3375D1E04D},NID
-12414583.7182,4971327.2782,175,,-0678,0080,,145.40,I-80 Kimball Junction,Summit,40.7213496663364,-111.522103000404,2019,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{E67DCFD2-90B8-470E-9C69-821B269979C1},NID
-12464819.7424,5098025.1808,176,,-0679,0091,,12.285,500 N Mantua via SR 91 - SR 23 (Center St) Wellsville,Box Elder,41.5783438636928,-111.973380884312,2019,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{A7E5FAED-E389-4009-B4AB-43221D3A90A7},Proposed
-12603378.812,4457035.0591,177,,-0724,-0059,,15.610,"SR-59 East of Hurricane, Hurricane",Washington,37.1285133330334,-113.218078183623,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{183DE965-A008-4BFF-BFBE-72A636479DBB},Proposed
-12610389.792,4470783.4751,178,,-0725,0017,,1.300,"740 N via State St - Center Ave, Toquerville",Washington,37.2269170705322,-113.281058888936,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{ADBA99BA-05E4-4816-8508-F54048AEC43D},Proposed
-12516402.3723,4528894.7405,179,,-0726,0089,,115.460,"Fish Hatchery Rd via SR 89 - 200 S, Hatch",Garfield,37.6414281386485,-112.436755532523,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{A456524E-D824-48EB-916B-A1DEBF23362C},Proposed
-12445497.3921,4744623.473,180,,-0727,0089,,242.410,"Central Utah Corr Fac via SR 89 - 200 S Sterling, Gunnison",Sanpete,39.1600507836074,-111.799805258042,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{8BBE36BE-C38F-4898-AF2F-F622CAECA4A9},Proposed
-12419626.4979,4779653.5279,181,,-0728,0089,,266.000,"700 N via SR 89 - SR 132, Ephraim",Sanpete,39.4036258192152,-111.567403061466,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{7D14C45C-8024-4124-B8CF-545A32FD3A27},Proposed
-12189333.8659,4653675.8131,182,,-0729,0191,,121.080,"LaSal Loop Rd via SR 191 - Millcreek Dr, Moab",Grand,38.5237161221774,-109.498649149735,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{F7B62373-FD45-47C8-87D4-E4521B7A59CE},Proposed
-12508181.2661,4543976.8429,183,,-0730,0012,,0.750,"SR 89 Jct via SR 12 - SR 63, Bryce Cyn",Garfield,37.7486340756531,-112.362904079194,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{364270AC-4FCF-4915-90C2-2EC82FBCF40F},Proposed
-12371134.3015,4732721.7196,184,,-0731,0010,,25.950,"300 E Emery via SR 10 (Main St) - 100 S Millsite St Park, Ferron",Emery,39.0771014551635,-111.13179024915,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{89C01A88-B3E8-4D97-AA4F-B7946DA9FA93},Proposed
-12479337.061,4755944.5145,185,,-0732,0050,,131.400,"300 S via SR 50 - SR 260, Scipio",Millard,39.2388621843696,-112.103792175639,2020,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{8612FEE7-EFC6-4CCF-80BD-BB08EC8AC5AC},Proposed
-12604581.2433,4502183.8908,186,,-0733,0015,,,I-15 Blackridge,Washington,37.4511831782242,-113.228879807483,2019,,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{7E896B94-F6A1-4D1E-A2B0-A0196EF91C45},Under Construction
